0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.15083821,0.9861197,2.2810745,0.4580707,1.2870522,-1.688354,-1.9914267,-2.6158698,-0.3321948,2.4034176,-1.17923,2.581005,-0.56312615,-1.5081124,-1.3901584,-2.6966686,3.3236644,-1.6435497,1.5113773,-0.69776464
-0.653406,0.65268177,2.5945833,1.0353453,0.62538123,-2.1919608,-1.6832664,-2.3062637,0.09671503,2.9514632,-2.3619032,3.1365561,-0.814547,-2.3279386,-2.3592114,-3.8361154,3.6672142,-3.5058255,1.814662,-0.24145563
2.3197055,0.5843503,2.8369257,5.6753817,2.1004078,-3.5490632,-0.20818442,2.1145947,-1.8919635,1.5307074,-4.0985246,3.2282467,1.2386826,-5.4176707,-0.8833451,-5.2458167,4.2763014,-2.4116812,2.6002536,-1.7805495
0.9438809,0.8633404,2.1117218,1.876427,1.3370697,-1.9107214,-0.96412903,-0.15631106,-0.5837207,1.2828176,-2.330756,2.721712,0.15426138,-2.1753712,-0.64401615,-3.1875954,2.4995534,-1.5460298,1.552932,-0.6460525
-0.6300643,0.37069547,2.230056,1.1860031,0.3158168,-1.737112,-1.3813448,-1.7925007,-0.08738907,3.0864153,-1.7996821,2.325807,-1.0841037,-2.2763064,-2.0406966,-3.2485027,3.6120775,-3.0662463,1.6608346,-0.13705175
-2.3990674,1.2029808,0.16164675,2.2694595,1.5927329,-1.8543967,-4.2578287,2.0267131,3.09269,3.2095618,-2.8191724,2.7758226,3.5376823,-2.2242074,-4.2507496,2.0248647,1.5988942,-2.7615774,2.7424161,-3.771981
-1.5089746,0.04799661,0.834141,0.83183354,-0.32929918,-0.8226038,-3.4363995,1.2373943,2.3854115,2.824118,-2.2691064,1.5100572,2.211758,-2.050591,-3.6006513,1.3904865,0.9077082,-2.7551537,1.5401841,-3.0486448
4.216276,1.2409277,4.7492886,9.855935,4.1896844,-6.1842275,-0.7727902,3.7014818,-3.3810046,2.4123032,-7.0248156,5.0659103,2.486232,-9.170639,-1.1472023,-8.2817545,7.5860624,-3.7261074,4.3792644,-4.229453
0.55481744,1.4497799,2.8392353,-0.019493163,1.9631236,-1.4774458,-2.7527764,-3.7906005,-0.15234052,3.0948172,-1.0153859,2.8581004,-0.8120107,-1.606524,-1.3697691,-2.7677143,4.0931463,-1.4706821,2.0678709,-1.4972901
-2.403948,1.1305321,0.028043069,1.6563712,1.1521665,-1.4715159,-4.0518174,1.6202188,3.0358229,3.1565475,-2.649702,2.6043887,3.0526254,-1.9378862,-4.193994,2.0275383,1.4905839,-2.64931,2.5715094,-3.497717
-2.3473372,0.81691766,0.20071618,2.5994644,1.3625988,-1.6816857,-4.2147484,2.057526,2.913777,3.265394,-2.8525836,2.4586997,3.5412302,-2.462078,-4.367698,2.0697608,1.7218735,-3.091946,2.571833,-4.022791
-2.2865033,1.0474591,0.011546664,1.839221,1.256326,-1.5103247,-3.8988771,1.6612693,2.80288,3.0291617,-2.544601,2.4866688,3.0661707,-1.8759636,-4.0271482,2.0221448,1.3930291,-2.5356474,2.4234977,-3.4087472
0.74572325,1.4147804,2.6838717,0.037655488,1.8540106,-1.5124793,-2.4977243,-3.6191983,-0.21611637,2.9110274,-0.8769315,2.6907523,-0.65259296,-1.6270964,-1.1548595,-2.6493983,3.9143953,-1.2447071,1.9615014,-1.4577833
