0,1,2,3,4,5,6,7,8,9
5.0289197,4.97988,4.37554,-2.488356,2.650642,3.5604646,0.88759184,6.1305485,-0.17764467,-2.2246077
0.5877768,1.1889656,2.3951983,-1.9873207,1.0947245,2.178961,1.7465992,1.9106038,3.3908906,-2.7860496
-0.13768023,1.6929538,2.250178,-3.484474,2.2770123,3.5947227,1.9831153,2.7547626,4.142336,-4.5096307
-0.12084003,1.6371802,2.7436123,-2.148093,2.0540948,1.400589,2.6240578,1.0274034,2.4911304,-1.9712989
-0.4394238,2.8684318,3.8160856,-2.9516082,3.0797079,1.6364007,3.9989471,0.34833652,0.7756847,-1.2516307
4.6519256,5.1895266,4.075221,-2.3621655,2.7819252,3.644581,0.77410424,5.964593,-0.75315624,-1.6144083
-0.15396497,1.6621445,2.308368,-3.562479,2.370129,3.683462,2.0181775,2.8057754,4.3148932,-4.6667023
3.2580311,2.828574,3.0816288,-1.6652542,1.1175132,2.1682649,0.48979074,3.6244411,0.80624217,-2.1635654
-0.3955999,1.6984646,1.9548692,-3.3673174,2.346662,3.308515,1.9146783,2.525446,3.8581376,-4.168726
4.5125194,4.356015,3.970541,-2.2282474,2.309098,3.1067173,0.8284949,5.3653326,-0.0041237995,-2.111205
-0.24999374,1.6541066,1.4778992,-2.2528315,1.9507757,1.7813233,1.5490457,1.2224183,1.8751849,-1.7822255
0.072835505,2.20509,0.5162521,-2.0790453,1.1616703,2.4196422,-0.97894025,2.2323632,1.6626314,-2.7074378
-0.0012735203,2.410585,3.7972891,-2.586905,2.4376817,1.4109703,3.7822342,0.8156736,2.2126513,-1.8459417
-0.3437071,2.8528361,3.947176,-2.7886178,2.959287,1.6334735,3.9177306,0.58000386,0.8330619,-1.2507073
4.764566,5.3849635,4.1815968,-2.4273438,2.807764,3.7355464,0.7829419,6.004088,-0.8506072,-1.5915601
3.7052689,3.0864232,3.4882789,-1.7763479,1.5807678,2.5640774,0.87925434,4.0212116,0.5411657,-1.7612259
-0.732064,2.1536934,1.8224471,-4.382284,2.912019,3.927317,1.851053,2.8798745,4.269602,-4.649357
-0.6103175,3.6843264,5.100212,-3.7726648,3.84018,2.0668418,5.1573772,0.3884516,0.8152418,-1.5263284
-0.34723938,1.8446363,1.9503754,-3.831548,2.5638218,3.72247,1.9941928,2.8589036,4.187273,-4.58293
-0.34925985,1.7819501,2.6557658,-2.6412961,2.3804185,1.7513767,2.880176,0.98995167,2.7284532,-2.232885
-0.5671014,2.0126367,1.8895744,-3.8599694,2.6794336,3.5973418,1.9729084,2.691411,4.0230765,-4.365397
5.0903335,4.905274,4.3192616,-2.4688466,2.685586,3.7185807,1.015639,6.1274853,-0.11909851,-2.152498
-0.4862107,3.0348437,4.394694,-3.1861587,3.2937665,1.7532661,4.5493875,0.60149825,1.6109196,-1.7392067
0.520622,1.6572994,3.0610085,-2.1239593,1.5460037,1.5165019,2.908515,1.388027,2.8845985,-2.4135306
-0.26427537,1.7589619,1.6401447,-2.8465993,2.180787,2.4777436,2.0763612,1.7819537,2.9321954,-2.8300645
0.45235837,1.4209181,2.599605,-2.310897,1.5436217,2.0813062,2.5420003,1.97083,3.3992314,-2.8712223
4.981774,5.3975716,4.450926,-2.493489,2.9295855,3.9295528,0.89707845,6.2656794,-0.8089249,-1.853845
4.7934146,5.190024,4.1116867,-2.3643281,2.7802098,3.625501,0.70878035,6.0399184,-0.61708707,-1.7462996
0.7807012,1.3206449,2.859767,-2.4379513,1.2748483,2.1618292,2.4738688,2.0758855,3.5919273,-3.104818
4.730885,4.699861,3.9644375,-2.2893357,2.58276,3.2498984,0.81423646,5.8183384,-0.27404034,-2.0971935
-0.17210814,1.6876974,1.8838023,-2.9864495,2.1687655,2.6676252,1.8725888,2.0437255,3.2248662,-3.094885
4.6848373,4.990646,4.0727262,-2.3181279,2.6866384,3.471196,0.83660454,5.825732,-0.49577698,-1.8590664
5.0142927,5.045348,4.2052345,-2.3126383,2.788598,3.6604798,0.8327167,6.209618,-0.4059578,-2.0650358
0.7577279,1.4488232,2.8775084,-2.203263,1.2891608,2.0479047,2.4634967,1.9850171,3.3811452,-2.8822277
4.3097086,4.4982195,3.6313107,-2.1452816,2.301036,3.2083766,0.7430002,5.322526,-0.26443696,-1.8224711
5.3439827,5.868648,4.623097,-2.6020138,3.212759,4.0073524,0.8293431,6.82308,-0.9807432,-1.8902031
4.429129,4.7766643,3.7376277,-2.333317,2.4689171,3.189151,0.5790648,5.412775,-0.4220141,-1.9224107
-0.32293385,1.8990369,2.5414636,-2.301603,2.2568498,1.385563,2.6713824,0.9488562,2.045842,-1.8610648
-0.42021316,1.8962232,2.145928,-4.181938,2.7656393,4.0914874,2.1389008,3.1595817,4.613546,-5.1160326
-0.18543741,1.676042,2.404693,-3.5377254,2.1729214,3.6593552,2.090887,2.840259,4.300149,-4.5924525
0.4627273,1.2728076,2.6184251,-1.9318707,1.4389828,1.6504494,2.4322667,1.4500213,2.9079354,-2.3160992
0.06507066,3.4802556,4.440824,-3.052478,3.5340168,2.2124875,4.1099324,1.0137383,-0.12040018,-0.9690434
5.000862,5.343708,4.1695037,-2.4025505,2.9441247,3.6627452,0.7132147,6.2872877,-0.6170162,-1.9198987
